athlete_id,rank,firstname,lastname,paraclimbing_sport_class,sport_class_status,country,federation_id,rounds,comp_name
1147,1,Janja,GARNBRET,,,SLO,15,"[{'category_round_id': 8349, 'round_name': 'Qualification', 'score': '1805.0', 'combined_stages': [{'stage_name': 'Boulder', 'stage_score': '1000', 'stage_rank': 1, 'ascents': []}, {'stage_name': 'Lead', 'stage_score': '805', 'stage_rank': 2, 'ascents': []}]}, {'category_round_id': 8351, 'round_name': 'Semi-final', 'score': '175.0', 'combined_stages': [{'stage_name': 'Boulder', 'stage_score': 98.9, 'stage_rank': 1, 'ascents': [{'route_id': 10826, 'route_name': '1', 'top': True, 'top_tries': 1, 'zone': True, 'zone_tries': 1, 'low_zone': True, 'points': 25, 'low_zone_tries': 1, 'modified': '2023-08-09 08:48:33 +00:00', 'status': 'locked'}, {'route_id': 10827, 'route_name': '2', 'top': True, 'top_tries': 3, 'zone': True, 'zone_tries': 2, 'low_zone': True, 'points': 24.8, 'low_zone_tries': 1, 'modified': '2023-08-09 08:59:58 +00:00', 'status': 'locked'}, {'route_id': 10828, 'route_name': '3', 'top': True, 'top_tries': 4, 'zone': True, 'zone_tries': 2, 'low_zone': True, 'points': 24.7, 'low_zone_tries': 1, 'modified': '2023-08-09 09:10:47 +00:00', 'status': 'locked'}, {'route_id': 10829, 'route_name': '4', 'top': True, 'top_tries': 7, 'zone': True, 'zone_tries': 7, 'low_zone': True, 'points': 24.4, 'low_zone_tries': 2, 'modified': '2023-08-09 09:22:35 +00:00', 'status': 'locked'}]}, {'stage_name': 'Lead', 'stage_score': 76.1, 'stage_rank': 2, 'ascents': [{'route_id': 10830, 'route_name': '1', 'top': False, 'score': '47+', 'plus': True, 'restarted': False, 'time_ms': 0, 'modified': '2023-08-09 20:29:40 +00:00', 'status': 'locked'}]}]}, {'category_round_id': 8353, 'round_name': 'Final', 'score': '177.0', 'combined_stages': [{'stage_name': 'Boulder', 'stage_score': 84.9, 'stage_rank': 1, 'ascents': [{'route_id': 10836, 'route_name': '1', 'top': True, 'top_tries': 1, 'zone': True, 'zone_tries': 1, 'low_zone': True, 'points': 25, 'low_zone_tries': 1, 'modified': '2023-08-11 17:48:52 +00:00', 'status': 'locked'}, {'route_id': 10837, 'route_name': '2', 'top': True, 'top_tries': 2, 'zone': True, 'zone_tries': 1, 'low_zone': True, 'points': 24.9, 'low_zone_tries': 1, 'modified': '2023-08-11 18:09:09 +00:00', 'status': 'locked'}, {'route_id': 10838, 'route_name': '3', 'top': True, 'top_tries': 1, 'zone': True, 'zone_tries': 1, 'low_zone': True, 'points': 25, 'low_zone_tries': 1, 'modified': '2023-08-11 18:30:17 +00:00', 'status': 'locked'}, {'route_id': 10839, 'route_name': '4', 'top': False, 'top_tries': 4, 'zone': True, 'zone_tries': 1, 'low_zone': True, 'points': 10, 'low_zone_tries': 1, 'modified': '2023-08-11 18:51:33 +00:00', 'status': 'locked'}]}, {'stage_name': 'Lead', 'stage_score': 92.1, 'stage_rank': 2, 'ascents': [{'route_id': 10840, 'route_name': '1', 'top': False, 'score': '49+', 'plus': True, 'restarted': False, 'time_ms': 0, 'modified': '2023-08-11 20:21:25 +00:00', 'status': 'locked'}]}]}]","IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023"
1226,2,Jessica,PILZ,,,AUT,16,"[{'category_round_id': 8349, 'round_name': 'Qualification', 'score': '910.0', 'combined_stages': [{'stage_name': 'Boulder', 'stage_score': '415', 'stage_rank': 8, 'ascents': []}, {'stage_name': 'Lead', 'stage_score': '495', 'stage_rank': 6, 'ascents': []}]}, {'category_round_id': 8351, 'round_name': 'Semi-final', 'score': '98.5', 'combined_stages': [{'stage_name': 'Boulder', 'stage_score': 44.4, 'stage_rank': 7, 'ascents': [{'route_id': 10826, 'route_name': '1', 'top': False, 'top_tries': 4, 'zone': True, 'zone_tries': 3, 'low_zone': True, 'points': 9.8, 'low_zone_tries': 3, 'modified': '2023-08-09 08:48:20 +00:00', 'status': 'locked'}, {'route_id': 10827, 'route_name': '2', 'top': False, 'top_tries': 5, 'zone': False, 'zone_tries': 5, 'low_zone': True, 'points': 5, 'low_zone_tries': 1, 'modified': '2023-08-09 08:59:52 +00:00', 'status': 'locked'}, {'route_id': 10828, 'route_name': '3', 'top': True, 'top_tries': 5, 'zone': True, 'zone_tries': 5, 'low_zone': True, 'points': 24.6, 'low_zone_tries': 1, 'modified': '2023-08-09 09:10:39 +00:00', 'status': 'locked'}, {'route_id': 10829, 'route_name': '4', 'top': False, 'top_tries': 7, 'zone': False, 'zone_tries': 7, 'low_zone': True, 'points': 5, 'low_zone_tries': 1, 'modified': '2023-08-09 09:22:35 +00:00', 'status': 'locked'}]}, {'stage_name': 'Lead', 'stage_score': 54.1, 'stage_rank': 6, 'ascents': [{'route_id': 10830, 'route_name': '1', 'top': False, 'score': '41+', 'plus': True, 'restarted': False, 'time_ms': 0, 'modified': '2023-08-09 20:09:23 +00:00', 'status': 'locked'}]}]}, {'category_round_id': 8353, 'round_name': 'Final', 'score': '157.1', 'combined_stages': [{'stage_name': 'Boulder', 'stage_score': 69, 'stage_rank': 3, 'ascents': [{'route_id': 10836, 'route_name': '1', 'top': True, 'top_tries': 2, 'zone': True, 'zone_tries': 1, 'low_zone': True, 'points': 24.9, 'low_zone_tries': 1, 'modified': '2023-08-11 17:23:16 +00:00', 'status': 'locked'}, {'route_id': 10837, 'route_name': '2', 'top': True, 'top_tries': 4, 'zone': True, 'zone_tries': 4, 'low_zone': True, 'points': 24.7, 'low_zone_tries': 1, 'modified': '2023-08-11 17:46:15 +00:00', 'status': 'locked'}, {'route_id': 10838, 'route_name': '3', 'top': False, 'top_tries': 2, 'zone': True, 'zone_tries': 1, 'low_zone': True, 'points': 10, 'low_zone_tries': 1, 'modified': '2023-08-11 18:05:57 +00:00', 'status': 'locked'}, {'route_id': 10839, 'route_name': '4', 'top': False, 'top_tries': 9, 'zone': True, 'zone_tries': 7, 'low_zone': True, 'points': 9.4, 'low_zone_tries': 6, 'modified': '2023-08-11 18:28:43 +00:00', 'status': 'locked'}]}, {'stage_name': 'Lead', 'stage_score': 88.1, 'stage_rank': 4, 'ascents': [{'route_id': 10840, 'route_name': '1', 'top': False, 'score': '48+', 'plus': True, 'restarted': False, 'time_ms': 0, 'modified': '2023-08-11 19:49:59 +00:00', 'status': 'locked'}]}]}]","IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023"
2380,3,Ai,MORI,,,JPN,25,"[{'category_round_id': 8349, 'round_name': 'Qualification', 'score': '1495.0', 'combined_stages': [{'stage_name': 'Boulder', 'stage_score': '495', 'stage_rank': 6, 'ascents': []}, {'stage_name': 'Lead', 'stage_score': '1000', 'stage_rank': 1, 'ascents': []}]}, {'category_round_id': 8351, 'round_name': 'Semi-final', 'score': '136.9', 'combined_stages': [{'stage_name': 'Boulder', 'stage_score': 44.9, 'stage_rank': 6, 'ascents': [{'route_id': 10826, 'route_name': '1', 'top': False, 'top_tries': 5, 'zone': False, 'zone_tries': 5, 'low_zone': True, 'points': 5, 'low_zone_tries': 1, 'modified': '2023-08-09 08:48:28 +00:00', 'status': 'locked'}, {'route_id': 10827, 'route_name': '2', 'top': False, 'top_tries': 3, 'zone': True, 'zone_tries': 1, 'low_zone': True, 'points': 10, 'low_zone_tries': 1, 'modified': '2023-08-09 08:59:55 +00:00', 'status': 'locked'}, {'route_id': 10828, 'route_name': '3', 'top': False, 'top_tries': 11, 'zone': False, 'zone_tries': 11, 'low_zone': True, 'points': 4.9, 'low_zone_tries': 2, 'modified': '2023-08-09 09:10:48 +00:00', 'status': 'locked'}, {'route_id': 10829, 'route_name': '4', 'top': True, 'top_tries': 1, 'zone': True, 'zone_tries': 1, 'low_zone': True, 'points': 25, 'low_zone_tries': 1, 'modified': '2023-08-09 09:22:33 +00:00', 'status': 'locked'}]}, {'stage_name': 'Lead', 'stage_score': 92, 'stage_rank': 1, 'ascents': [{'route_id': 10830, 'route_name': '1', 'top': False, 'score': '51', 'plus': False, 'restarted': False, 'time_ms': 0, 'modified': '2023-08-09 20:24:02 +00:00', 'status': 'locked'}]}]}, {'category_round_id': 8353, 'round_name': 'Final', 'score': '140.6', 'combined_stages': [{'stage_name': 'Boulder', 'stage_score': 44.5, 'stage_rank': 6, 'ascents': [{'route_id': 10836, 'route_name': '1', 'top': False, 'top_tries': 6, 'zone': False, 'zone_tries': 6, 'low_zone': True, 'points': 4.9, 'low_zone_tries': 2, 'modified': '2023-08-11 17:48:53 +00:00', 'status': 'locked'}, {'route_id': 10837, 'route_name': '2', 'top': True, 'top_tries': 3, 'zone': True, 'zone_tries': 2, 'low_zone': True, 'points': 24.8, 'low_zone_tries': 1, 'modified': '2023-08-11 18:06:02 +00:00', 'status': 'locked'}, {'route_id': 10838, 'route_name': '3', 'top': False, 'top_tries': 2, 'zone': True, 'zone_tries': 1, 'low_zone': True, 'points': 10, 'low_zone_tries': 1, 'modified': '2023-08-11 18:28:49 +00:00', 'status': 'locked'}, {'route_id': 10839, 'route_name': '4', 'top': False, 'top_tries': 6, 'zone': False, 'zone_tries': 6, 'low_zone': True, 'points': 4.8, 'low_zone_tries': 3, 'modified': '2023-08-11 18:46:53 +00:00', 'status': 'locked'}]}, {'stage_name': 'Lead', 'stage_score': 96.1, 'stage_rank': 1, 'ascents': [{'route_id': 10840, 'route_name': '1', 'top': False, 'score': '50+', 'plus': True, 'restarted': False, 'time_ms': 0, 'modified': '2023-08-11 20:14:31 +00:00', 'status': 'locked'}]}]}]","IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023"
1811,4,Brooke,RABOUTOU,,,USA,20,"[{'category_round_id': 8349, 'round_name': 'Qualification', 'score': '1235.0', 'combined_stages': [{'stage_name': 'Boulder', 'stage_score': '690', 'stage_rank': 3, 'ascents': []}, {'stage_name': 'Lead', 'stage_score': '545', 'stage_rank': 5, 'ascents': []}]}, {'category_round_id': 8351, 'round_name': 'Semi-final', 'score': '122.1', 'combined_stages': [{'stage_name': 'Boulder', 'stage_score': 54.1, 'stage_rank': 3, 'ascents': [{'route_id': 10826, 'route_name': '1', 'top': False, 'top_tries': 4, 'zone': True, 'zone_tries': 1, 'low_zone': True, 'points': 10, 'low_zone_tries': 1, 'modified': '2023-08-09 08:48:26 +00:00', 'status': 'locked'}, {'route_id': 10827, 'route_name': '2', 'top': False, 'top_tries': 5, 'zone': True, 'zone_tries': 3, 'low_zone': True, 'points': 9.8, 'low_zone_tries': 1, 'modified': '2023-08-09 08:59:52 +00:00', 'status': 'locked'}, {'route_id': 10828, 'route_name': '3', 'top': False, 'top_tries': 8, 'zone': True, 'zone_tries': 5, 'low_zone': True, 'points': 9.6, 'low_zone_tries': 5, 'modified': '2023-08-09 09:10:45 +00:00', 'status': 'locked'}, {'route_id': 10829, 'route_name': '4', 'top': True, 'top_tries': 4, 'zone': True, 'zone_tries': 4, 'low_zone': True, 'points': 24.7, 'low_zone_tries': 1, 'modified': '2023-08-09 09:10:20 +00:00', 'status': 'confirmed'}]}, {'stage_name': 'Lead', 'stage_score': 68, 'stage_rank': 4, 'ascents': [{'route_id': 10830, 'route_name': '1', 'top': False, 'score': '45', 'plus': False, 'restarted': False, 'time_ms': 0, 'modified': '2023-08-09 20:16:04 +00:00', 'status': 'locked'}]}]}, {'category_round_id': 8353, 'round_name': 'Final', 'score': '137.8', 'combined_stages': [{'stage_name': 'Boulder', 'stage_score': 69.8, 'stage_rank': 2, 'ascents': [{'route_id': 10836, 'route_name': '1', 'top': True, 'top_tries': 1, 'zone': True, 'zone_tries': 1, 'low_zone': True, 'points': 25, 'low_zone_tries': 1, 'modified': '2023-08-11 17:36:53 +00:00', 'status': 'locked'}, {'route_id': 10837, 'route_name': '2', 'top': True, 'top_tries': 2, 'zone': True, 'zone_tries': 2, 'low_zone': True, 'points': 24.9, 'low_zone_tries': 1, 'modified': '2023-08-11 18:01:59 +00:00', 'status': 'locked'}, {'route_id': 10838, 'route_name': '3', 'top': False, 'top_tries': 2, 'zone': True, 'zone_tries': 1, 'low_zone': True, 'points': 10, 'low_zone_tries': 1, 'modified': '2023-08-11 18:18:56 +00:00', 'status': 'locked'}, {'route_id': 10839, 'route_name': '4', 'top': False, 'top_tries': 6, 'zone': True, 'zone_tries': 2, 'low_zone': True, 'points': 9.9, 'low_zone_tries': 2, 'modified': '2023-08-11 18:36:52 +00:00', 'status': 'locked'}]}, {'stage_name': 'Lead', 'stage_score': 68, 'stage_rank': 5, 'ascents': [{'route_id': 10840, 'route_name': '1', 'top': False, 'score': '43', 'plus': False, 'restarted': False, 'time_ms': 0, 'modified': '2023-08-11 20:03:27 +00:00', 'status': 'locked'}]}]}]","IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023"
2035,5,Jain,KIM,,,KOR,21,"[{'category_round_id': 8349, 'round_name': 'Qualification', 'score': '251.5', 'combined_stages': [{'stage_name': 'Boulder', 'stage_score': '10.5', 'stage_rank': 45, 'ascents': []}, {'stage_name': 'Lead', 'stage_score': '241.0', 'stage_rank': 13, 'ascents': []}]}, {'category_round_id': 8351, 'round_name': 'Semi-final', 'score': '91.1', 'combined_stages': [{'stage_name': 'Boulder', 'stage_score': 19.1, 'stage_rank': 19, 'ascents': [{'route_id': 10826, 'route_name': '1', 'top': False, 'top_tries': 3, 'zone': True, 'zone_tries': 2, 'low_zone': True, 'points': 9.9, 'low_zone_tries': 2, 'modified': '2023-08-09 08:47:34 +00:00', 'status': 'locked'}, {'route_id': 10827, 'route_name': '2', 'top': False, 'top_tries': 11, 'zone': False, 'zone_tries': 11, 'low_zone': False, 'points': 0, 'low_zone_tries': 11, 'modified': '2023-08-09 08:59:20 +00:00', 'status': 'locked'}, {'route_id': 10828, 'route_name': '3', 'top': False, 'top_tries': 8, 'zone': False, 'zone_tries': 8, 'low_zone': True, 'points': 4.6, 'low_zone_tries': 5, 'modified': '2023-08-09 09:10:16 +00:00', 'status': 'locked'}, {'route_id': 10829, 'route_name': '4', 'top': False, 'top_tries': 7, 'zone': False, 'zone_tries': 7, 'low_zone': True, 'points': 4.6, 'low_zone_tries': 5, 'modified': '2023-08-09 08:15:39 +00:00', 'status': 'locked'}]}, {'stage_name': 'Lead', 'stage_score': 72, 'stage_rank': 3, 'ascents': [{'route_id': 10830, 'route_name': '1', 'top': False, 'score': '46', 'plus': False, 'restarted': False, 'time_ms': 0, 'modified': '2023-08-09 19:31:19 +00:00', 'status': 'locked'}]}]}, {'category_round_id': 8353, 'round_name': 'Final', 'score': '106.2', 'combined_stages': [{'stage_name': 'Boulder', 'stage_score': 14.1, 'stage_rank': 8, 'ascents': [{'route_id': 10836, 'route_name': '1', 'top': False, 'top_tries': 5, 'zone': False, 'zone_tries': 5, 'low_zone': True, 'points': 4.9, 'low_zone_tries': 2, 'modified': '2023-08-11 17:14:41 +00:00', 'status': 'locked'}, {'route_id': 10837, 'route_name': '2', 'top': False, 'top_tries': 8, 'zone': False, 'zone_tries': 8, 'low_zone': True, 'points': 4.5, 'low_zone_tries': 6, 'modified': '2023-08-11 17:36:56 +00:00', 'status': 'locked'}, {'route_id': 10838, 'route_name': '3', 'top': False, 'top_tries': 5, 'zone': False, 'zone_tries': 5, 'low_zone': False, 'points': 0, 'low_zone_tries': 5, 'modified': '2023-08-11 17:57:17 +00:00', 'status': 'locked'}, {'route_id': 10839, 'route_name': '4', 'top': False, 'top_tries': 9, 'zone': False, 'zone_tries': 9, 'low_zone': True, 'points': 4.7, 'low_zone_tries': 4, 'modified': '2023-08-11 18:18:46 +00:00', 'status': 'locked'}]}, {'stage_name': 'Lead', 'stage_score': 92.1, 'stage_rank': 2, 'ascents': [{'route_id': 10840, 'route_name': '1', 'top': False, 'score': '49+', 'plus': True, 'restarted': False, 'time_ms': None, 'modified': '2023-08-11 19:36:22 +00:00', 'status': 'locked'}]}]}]","IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023"
11462,6,Oriane,BERTONE,,,FRA,10,"[{'category_round_id': 8349, 'round_name': 'Qualification', 'score': '1130.0', 'combined_stages': [{'stage_name': 'Boulder', 'stage_score': '805', 'stage_rank': 2, 'ascents': []}, {'stage_name': 'Lead', 'stage_score': '325', 'stage_rank': 11, 'ascents': []}]}, {'category_round_id': 8351, 'round_name': 'Semi-final', 'score': '133.5', 'combined_stages': [{'stage_name': 'Boulder', 'stage_score': 79.4, 'stage_rank': 2, 'ascents': [{'route_id': 10826, 'route_name': '1', 'top': True, 'top_tries': 1, 'zone': True, 'zone_tries': 1, 'low_zone': True, 'points': 25, 'low_zone_tries': 1, 'modified': '2023-08-09 08:48:23 +00:00', 'status': 'locked'}, {'route_id': 10827, 'route_name': '2', 'top': False, 'top_tries': 5, 'zone': False, 'zone_tries': 5, 'low_zone': True, 'points': 5, 'low_zone_tries': 1, 'modified': '2023-08-09 08:59:55 +00:00', 'status': 'locked'}, {'route_id': 10828, 'route_name': '3', 'top': True, 'top_tries': 2, 'zone': True, 'zone_tries': 1, 'low_zone': True, 'points': 24.9, 'low_zone_tries': 1, 'modified': '2023-08-09 09:10:46 +00:00', 'status': 'locked'}, {'route_id': 10829, 'route_name': '4', 'top': True, 'top_tries': 6, 'zone': True, 'zone_tries': 3, 'low_zone': True, 'points': 24.5, 'low_zone_tries': 2, 'modified': '2023-08-09 09:22:30 +00:00', 'status': 'locked'}]}, {'stage_name': 'Lead', 'stage_score': 54.1, 'stage_rank': 6, 'ascents': [{'route_id': 10830, 'route_name': '1', 'top': False, 'score': '41+', 'plus': True, 'restarted': False, 'time_ms': 0, 'modified': '2023-08-09 20:09:24 +00:00', 'status': 'locked'}]}]}, {'category_round_id': 8353, 'round_name': 'Final', 'score': '93.8', 'combined_stages': [{'stage_name': 'Boulder', 'stage_score': 54.7, 'stage_rank': 4, 'ascents': [{'route_id': 10836, 'route_name': '1', 'top': False, 'top_tries': 4, 'zone': True, 'zone_tries': 2, 'low_zone': True, 'points': 9.9, 'low_zone_tries': 2, 'modified': '2023-08-11 17:41:41 +00:00', 'status': 'locked'}, {'route_id': 10837, 'route_name': '2', 'top': True, 'top_tries': 3, 'zone': True, 'zone_tries': 2, 'low_zone': True, 'points': 24.8, 'low_zone_tries': 1, 'modified': '2023-08-11 18:02:01 +00:00', 'status': 'locked'}, {'route_id': 10838, 'route_name': '3', 'top': False, 'top_tries': 2, 'zone': True, 'zone_tries': 1, 'low_zone': True, 'points': 10, 'low_zone_tries': 1, 'modified': '2023-08-11 18:28:47 +00:00', 'status': 'locked'}, {'route_id': 10839, 'route_name': '4', 'top': False, 'top_tries': 6, 'zone': True, 'zone_tries': 1, 'low_zone': True, 'points': 10, 'low_zone_tries': 1, 'modified': '2023-08-11 18:42:08 +00:00', 'status': 'locked'}]}, {'stage_name': 'Lead', 'stage_score': 39.1, 'stage_rank': 7, 'ascents': [{'route_id': 10840, 'route_name': '1', 'top': False, 'score': '34+', 'plus': True, 'restarted': False, 'time_ms': 0, 'modified': '2023-08-11 20:07:58 +00:00', 'status': 'locked'}]}]}]","IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023"
2294,7,Miho,NONAKA,,,JPN,25,"[{'category_round_id': 8349, 'round_name': 'Qualification', 'score': '520.0', 'combined_stages': [{'stage_name': 'Boulder', 'stage_score': '105', 'stage_rank': 24, 'ascents': []}, {'stage_name': 'Lead', 'stage_score': '415', 'stage_rank': 8, 'ascents': []}]}, {'category_round_id': 8351, 'round_name': 'Semi-final', 'score': '108.0', 'combined_stages': [{'stage_name': 'Boulder', 'stage_score': 53.9, 'stage_rank': 4, 'ascents': [{'route_id': 10826, 'route_name': '1', 'top': False, 'top_tries': 4, 'zone': True, 'zone_tries': 2, 'low_zone': True, 'points': 9.9, 'low_zone_tries': 2, 'modified': '2023-08-09 08:48:04 +00:00', 'status': 'locked'}, {'route_id': 10827, 'route_name': '2', 'top': False, 'top_tries': 6, 'zone': True, 'zone_tries': 5, 'low_zone': True, 'points': 9.6, 'low_zone_tries': 4, 'modified': '2023-08-09 08:59:41 +00:00', 'status': 'locked'}, {'route_id': 10828, 'route_name': '3', 'top': False, 'top_tries': 6, 'zone': True, 'zone_tries': 3, 'low_zone': True, 'points': 9.8, 'low_zone_tries': 1, 'modified': '2023-08-09 09:10:29 +00:00', 'status': 'locked'}, {'route_id': 10829, 'route_name': '4', 'top': True, 'top_tries': 5, 'zone': True, 'zone_tries': 5, 'low_zone': True, 'points': 24.6, 'low_zone_tries': 1, 'modified': '2023-08-09 09:22:19 +00:00', 'status': 'locked'}]}, {'stage_name': 'Lead', 'stage_score': 54.1, 'stage_rank': 6, 'ascents': [{'route_id': 10830, 'route_name': '1', 'top': False, 'score': '41+', 'plus': True, 'restarted': False, 'time_ms': 0, 'modified': '2023-08-09 19:32:01 +00:00', 'status': 'locked'}]}]}, {'category_round_id': 8353, 'round_name': 'Final', 'score': '93.5', 'combined_stages': [{'stage_name': 'Boulder', 'stage_score': 54.4, 'stage_rank': 5, 'ascents': [{'route_id': 10836, 'route_name': '1', 'top': False, 'top_tries': 5, 'zone': True, 'zone_tries': 3, 'low_zone': True, 'points': 9.8, 'low_zone_tries': 1, 'modified': '2023-08-11 17:29:07 +00:00', 'status': 'locked'}, {'route_id': 10837, 'route_name': '2', 'top': False, 'top_tries': 3, 'zone': True, 'zone_tries': 1, 'low_zone': True, 'points': 10, 'low_zone_tries': 1, 'modified': '2023-08-11 17:51:22 +00:00', 'status': 'locked'}, {'route_id': 10838, 'route_name': '3', 'top': False, 'top_tries': 4, 'zone': True, 'zone_tries': 4, 'low_zone': True, 'points': 9.7, 'low_zone_tries': 3, 'modified': '2023-08-11 18:10:42 +00:00', 'status': 'locked'}, {'route_id': 10839, 'route_name': '4', 'top': True, 'top_tries': 2, 'zone': True, 'zone_tries': 1, 'low_zone': True, 'points': 24.9, 'low_zone_tries': 1, 'modified': '2023-08-11 18:31:46 +00:00', 'status': 'locked'}]}, {'stage_name': 'Lead', 'stage_score': 39.1, 'stage_rank': 7, 'ascents': [{'route_id': 10840, 'route_name': '1', 'top': False, 'score': '34+', 'plus': True, 'restarted': False, 'time_ms': 0, 'modified': '2023-08-11 19:53:42 +00:00', 'status': 'locked'}]}]}]","IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023"
13021,8,Anastasia,SANDERS,,,USA,20,"[{'category_round_id': 8349, 'round_name': 'Qualification', 'score': '501.0', 'combined_stages': [{'stage_name': 'Boulder', 'stage_score': '260', 'stage_rank': 14, 'ascents': []}, {'stage_name': 'Lead', 'stage_score': '241.0', 'stage_rank': 13, 'ascents': []}]}, {'category_round_id': 8351, 'round_name': 'Semi-final', 'score': '92.5', 'combined_stages': [{'stage_name': 'Boulder', 'stage_score': 53.5, 'stage_rank': 5, 'ascents': [{'route_id': 10826, 'route_name': '1', 'top': False, 'top_tries': 5, 'zone': True, 'zone_tries': 4, 'low_zone': True, 'points': 9.7, 'low_zone_tries': 4, 'modified': '2023-08-09 08:47:59 +00:00', 'status': 'locked'}, {'route_id': 10827, 'route_name': '2', 'top': False, 'top_tries': 7, 'zone': True, 'zone_tries': 2, 'low_zone': True, 'points': 9.9, 'low_zone_tries': 2, 'modified': '2023-08-09 08:59:41 +00:00', 'status': 'locked'}, {'route_id': 10828, 'route_name': '3', 'top': False, 'top_tries': 9, 'zone': True, 'zone_tries': 9, 'low_zone': True, 'points': 9.2, 'low_zone_tries': 1, 'modified': '2023-08-09 09:10:28 +00:00', 'status': 'locked'}, {'route_id': 10829, 'route_name': '4', 'top': True, 'top_tries': 4, 'zone': True, 'zone_tries': 2, 'low_zone': True, 'points': 24.7, 'low_zone_tries': 2, 'modified': '2023-08-09 09:22:16 +00:00', 'status': 'locked'}]}, {'stage_name': 'Lead', 'stage_score': 39, 'stage_rank': 15, 'ascents': [{'route_id': 10830, 'route_name': '1', 'top': False, 'score': '36', 'plus': False, 'restarted': False, 'time_ms': 0, 'modified': '2023-08-09 19:31:59 +00:00', 'status': 'locked'}]}]}, {'category_round_id': 8353, 'round_name': 'Final', 'score': '69.7', 'combined_stages': [{'stage_name': 'Boulder', 'stage_score': 24.6, 'stage_rank': 7, 'ascents': [{'route_id': 10836, 'route_name': '1', 'top': False, 'top_tries': 7, 'zone': True, 'zone_tries': 3, 'low_zone': True, 'points': 9.8, 'low_zone_tries': 1, 'modified': '2023-08-11 17:20:42 +00:00', 'status': 'locked'}, {'route_id': 10837, 'route_name': '2', 'top': False, 'top_tries': 4, 'zone': False, 'zone_tries': 4, 'low_zone': True, 'points': 5, 'low_zone_tries': 1, 'modified': '2023-08-11 17:41:35 +00:00', 'status': 'locked'}, {'route_id': 10838, 'route_name': '3', 'top': False, 'top_tries': 3, 'zone': False, 'zone_tries': 3, 'low_zone': True, 'points': 4.9, 'low_zone_tries': 2, 'modified': '2023-08-11 18:01:36 +00:00', 'status': 'locked'}, {'route_id': 10839, 'route_name': '4', 'top': False, 'top_tries': 8, 'zone': False, 'zone_tries': 8, 'low_zone': True, 'points': 4.9, 'low_zone_tries': 2, 'modified': '2023-08-11 18:23:49 +00:00', 'status': 'locked'}]}, {'stage_name': 'Lead', 'stage_score': 45.1, 'stage_rank': 6, 'ascents': [{'route_id': 10840, 'route_name': '1', 'top': False, 'score': '36+', 'plus': True, 'restarted': False, 'time_ms': 0, 'modified': '2023-08-11 19:42:40 +00:00', 'status': 'locked'}]}]}]","IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023"
1803,9,Natalia,GROSSMAN,,,USA,20,"[{'category_round_id': 8349, 'round_name': 'Qualification', 'score': '613.0', 'combined_stages': [{'stage_name': 'Boulder', 'stage_score': '545', 'stage_rank': 5, 'ascents': []}, {'stage_name': 'Lead', 'stage_score': '68.0', 'stage_rank': 27, 'ascents': []}]}, {'category_round_id': 8351, 'round_name': 'Semi-final', 'score': '88.5', 'combined_stages': [{'stage_name': 'Boulder', 'stage_score': 34.4, 'stage_rank': 10, 'ascents': [{'route_id': 10826, 'route_name': '1', 'top': False, 'top_tries': 3, 'zone': True, 'zone_tries': 1, 'low_zone': True, 'points': 10, 'low_zone_tries': 1, 'modified': '2023-08-09 08:48:16 +00:00', 'status': 'locked'}, {'route_id': 10827, 'route_name': '2', 'top': False, 'top_tries': 7, 'zone': False, 'zone_tries': 7, 'low_zone': True, 'points': 5, 'low_zone_tries': 1, 'modified': '2023-08-09 08:59:47 +00:00', 'status': 'locked'}, {'route_id': 10828, 'route_name': '3', 'top': False, 'top_tries': 7, 'zone': True, 'zone_tries': 2, 'low_zone': True, 'points': 9.9, 'low_zone_tries': 2, 'modified': '2023-08-09 09:10:35 +00:00', 'status': 'locked'}, {'route_id': 10829, 'route_name': '4', 'top': False, 'top_tries': 8, 'zone': True, 'zone_tries': 6, 'low_zone': True, 'points': 9.5, 'low_zone_tries': 1, 'modified': '2023-08-09 09:22:22 +00:00', 'status': 'locked'}]}, {'stage_name': 'Lead', 'stage_score': 54.1, 'stage_rank': 6, 'ascents': [{'route_id': 10830, 'route_name': '1', 'top': False, 'score': '41+', 'plus': True, 'restarted': False, 'time_ms': 0, 'modified': '2023-08-09 19:59:45 +00:00', 'status': 'locked'}]}]}]","IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023"
