901,"IFSC Climbing Worldcup (B,S) - Haiyang (CHN) 2015","[{'category': 'BOULDER Men', 'results_url': '/api/v1/events/901/result/3'}, {'category': 'BOULDER Women', 'results_url': '/api/v1/events/901/result/7'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/901/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/901/result/6'}]"
665,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011","[{'category': 'BOULDER Men', 'results_url': '/api/v1/events/665/result/3'}, {'category': 'BOULDER Women', 'results_url': '/api/v1/events/665/result/7'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/665/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/665/result/6'}]"
612,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2010","[{'category': 'BOULDER Men', 'results_url': '/api/v1/events/612/result/3'}, {'category': 'BOULDER Women', 'results_url': '/api/v1/events/612/result/7'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/612/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/612/result/6'}]"
1048,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ","[{'category': 'BOULDER Men', 'results_url': '/api/v1/events/1048/result/3'}, {'category': 'BOULDER Women', 'results_url': '/api/v1/events/1048/result/7'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/1048/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/1048/result/6'}]"
1113,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ","[{'category': 'BOULDER Men', 'results_url': '/api/v1/events/1113/result/3'}, {'category': 'BOULDER Women', 'results_url': '/api/v1/events/1113/result/7'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/1113/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/1113/result/6'}]"
987,"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017","[{'category': 'BOULDER Men', 'results_url': '/api/v1/events/987/result/3'}, {'category': 'BOULDER Women', 'results_url': '/api/v1/events/987/result/7'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/987/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/987/result/6'}]"
1050,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ","[{'category': 'BOULDER Men', 'results_url': '/api/v1/events/1050/result/3'}, {'category': 'BOULDER Women', 'results_url': '/api/v1/events/1050/result/7'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/1050/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/1050/result/6'}]"
1115,"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019","[{'category': 'BOULDER Men', 'results_url': '/api/v1/events/1115/result/3'}, {'category': 'BOULDER Women', 'results_url': '/api/v1/events/1115/result/7'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/1115/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/1115/result/6'}]"
855,"IFSC Climbing Worldcup (L, B, S) - Haiyang (CHN) 2014 ","[{'category': 'LEAD Men', 'results_url': '/api/v1/events/855/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/855/result/5'}, {'category': 'BOULDER Men', 'results_url': '/api/v1/events/855/result/3'}, {'category': 'BOULDER Women', 'results_url': '/api/v1/events/855/result/7'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/855/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/855/result/6'}]"
949,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016","[{'category': 'LEAD Men', 'results_url': '/api/v1/events/949/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/949/result/5'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/949/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/949/result/6'}]"
